set,path,class,xmin,ymin,0,1,xmax,ymax,2,3
VALIDATION, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000077460.jpg, person,0.731308411214953,0.88125,,,0.742990654205607,0.9078125,,
VALIDATION, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000143068.jpg, person,0.903125,0.63849765258216,,,0.978125,0.995305164319249,,
VALIDATION, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000264968.jpg, person,0.479041916167665,0,,,0.598802395209581,0.184,,
VALIDATION, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000457884.jpg, person,0.43125,0.253275109170306,,,0.63125,0.836244541484716,,
VALIDATION, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000160864.jpg, person,0.20625,0.221079691516709,,,0.3984375,0.760925449871465,,
VALIDATION, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000541773.jpg, person,0.4140625,0.004166666666667,,,0.9078125,0.997916666666667,,
VALIDATION, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000177489.jpg, person,0.53125,0.169456066945607,,,0.9546875,0.841004184100418,,
VALIDATION, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000177489.jpg, person,0.0921875,0.246861924686192,,,0.546875,0.98744769874477,,
VALIDATION, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000564091.jpg, person,0.021077283372365,0,,,0.756440281030445,0.578125,,
VALIDATION, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000301718.jpg, person,0.635416666666667,0,,,0.997916666666666,0.58125,,
VALIDATION, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000119516.jpg, person,0.5796875,0.484777517564403,,,0.6390625,0.822014051522248,,
VALIDATION, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000336628.jpg, person,0.602803738317757,0.171875,,,0.997663551401869,0.7015625,,
VALIDATION, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000537991.jpg, person,0.1484375,0.00625,,,0.5828125,0.983333333333333,,
VALIDATION, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000125572.jpg, person,0.4765625,0.784543325526932,,,0.4921875,0.845433255269321,,
VALIDATION, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000066771.jpg, person,0.003125,0,,,0.5453125,0.875,,
VALIDATION, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000411938.jpg, person,0.4125,0.365339578454333,,,0.6546875,0.985948477751756,,
VALIDATION, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000157767.jpg, person,0.30625,0.337236533957845,,,0.490625,0.983606557377049,,
VALIDATION, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000541773.jpg, person,0.54375,0.00625,,,0.634375,0.814583333333333,,
VALIDATION, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000553731.jpg, person,0.26875,0.130841121495327,,,0.675,0.983644859813084,,
VALIDATION, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000565877.jpg, person,0.016393442622951,0.1109375,,,0.686182669789227,0.9328125,,
VALIDATION, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000024243.jpg, person,0.484375,0.102083333333333,,,0.6078125,0.65625,,
VALIDATION, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000290843.jpg, person,0.502336448598131,0.0953125,,,0.997663551401869,0.9703125,,
VALIDATION, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000397354.jpg, person,0.528125,0.31875,,,0.625,0.691666666666667,,
VALIDATION, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000160556.jpg, person,0.7078125,0.177570093457944,,,0.9953125,0.985981308411215,,
VALIDATION, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000578871.jpg, person,0.152083333333333,0.0015625,,,0.602083333333333,0.4609375,,
VALIDATION, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000066771.jpg, person,0.5859375,0.004166666666667,,,0.9984375,0.897916666666667,,
VALIDATION, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000117908.jpg, person,0,0.103125,,,0.49,0.984375,,
VALIDATION, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000132375.jpg, person,0.9078125,0.089583333333333,,,0.9328125,0.139583333333333,,
VALIDATION, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000024243.jpg, person,0.0640625,0.125,,,0.478125,0.985416666666667,,
VALIDATION, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000132375.jpg, person,0.890625,0.095833333333333,,,0.9078125,0.139583333333333,,
VALIDATION, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000074256.jpg, person,0.2671875,0.160416666666667,,,0.5703125,0.891666666666667,,
VALIDATION, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000411938.jpg, person,0.2609375,0.644028103044497,,,0.409375,0.985948477751756,,
VALIDATION, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000397354.jpg, person,0.3828125,0.364583333333333,,,0.565625,0.704166666666667,,
VALIDATION, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000411938.jpg, person,0.084375,0.737704918032787,,,0.296875,0.997658079625293,,
VALIDATION, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000301718.jpg, person,0.008333333333333,0.034375,,,0.441666666666667,0.4359375,,
VALIDATION, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000167486.jpg, person,0.390625,0.389583333333333,,,0.44375,0.5375,,
VALIDATION, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000167486.jpg, person,0.76875,0.320833333333333,,,0.83125,0.629166666666667,,
VALIDATION, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000074256.jpg, person,0.5296875,0.147916666666667,,,0.9375,0.985416666666667,,
VALIDATION, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000074256.jpg, person,0.8046875,0.29375,,,0.984375,0.470833333333333,,
VALIDATION, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000167486.jpg, person,0.228125,0.166666666666667,,,0.4125,0.885416666666667,,
VALIDATION, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000074256.jpg, person,0,0.114583333333333,,,0.1421875,0.985416666666667,,
VALIDATION, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000074256.jpg, person,0.55,0.391666666666667,,,0.584375,0.460416666666667,,
VALIDATION, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000157767.jpg, person,0.7265625,0.372365339578454,,,0.875,0.983606557377049,,
VALIDATION, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000336628.jpg, person,0.294392523364486,0.0953125,,,0.64018691588785,0.9078125,,
VALIDATION, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000336628.jpg, person,0.80607476635514,0.003125,,,0.997663551401869,0.475,,
VALIDATION, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000336628.jpg, person,0.560747663551402,0.06875,,,0.717289719626168,0.2296875,,
VALIDATION, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000411938.jpg, person,0.6046875,0.330210772833724,,,0.81875,0.978922716627634,,
VALIDATION, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000167486.jpg, person,0.7484375,0.402083333333333,,,0.7859375,0.535416666666667,,
VALIDATION, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000411938.jpg, person,0.5671875,0.377049180327869,,,0.6296875,0.571428571428571,,
VALIDATION, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000157767.jpg, person,0.6984375,0.384074941451991,,,0.7578125,0.651053864168618,,
VALIDATION, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000180751.jpg, person,0.0375,0.020833333333333,,,0.3890625,0.791666666666667,,
VALIDATION, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000125572.jpg, person,0.3875,0.784543325526932,,,0.3984375,0.845433255269321,,
VALIDATION, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000024243.jpg, person,0.86875,0.14375,,,0.875,0.164583333333333,,
VALIDATION, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000024243.jpg, person,0.88125,0.139583333333333,,,0.8953125,0.195833333333333,,
VALIDATION, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000397354.jpg, person,0.740625,0.5,,,0.9953125,0.979166666666667,,
VALIDATION, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000157767.jpg, person,0.878125,0.138173302107728,,,0.9984375,0.985948477751756,,
VALIDATION, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000397354.jpg, person,0.215625,0.352083333333333,,,0.3421875,0.720833333333333,,
VALIDATION, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000125572.jpg, person,0.3703125,0.786885245901639,,,0.3796875,0.843091334894613,,
VALIDATION, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000397354.jpg, person,0.528125,0.441666666666667,,,0.83125,0.99375,,
VALIDATION, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000125572.jpg, person,0.6140625,0.737704918032787,,,0.678125,0.976580796252927,,
VALIDATION, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000125572.jpg, person,0.7,0.786885245901639,,,0.715625,0.814988290398127,,
VALIDATION, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000157767.jpg, person,0.115625,0.416861826697892,,,0.21875,0.88056206088993,,
VALIDATION, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000132375.jpg, person,0.865625,0.102083333333333,,,0.8984375,0.145833333333333,,
VALIDATION, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000024243.jpg, person,0.8328125,0.1375,,,0.84375,0.16875,,
VALIDATION, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000125572.jpg, person,0.234375,0.786885245901639,,,0.2453125,0.831381733021077,,
VALIDATION, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000125572.jpg, person,0.2859375,0.798594847775176,,,0.2984375,0.833723653395785,,
VALIDATION, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000157767.jpg, person,0.2046875,0.433255269320843,,,0.278125,0.807962529274005,,
VALIDATION, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000157767.jpg, person,0.046875,0.470725995316159,,,0.121875,0.866510538641686,,
VALIDATION, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000179112.jpg, person,0.03,0.002666666666667,,,0.696,0.986666666666667,,
VALIDATION, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000280930.jpg, person,0.3984375,0.002352941176471,,,0.825,0.985882352941176,,
VALIDATION, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000286660.jpg, person,0.258760107816712,0.002,,,0.997304582210243,0.996,,
VALIDATION, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000157756.jpg, person,0.066666666666667,0.684375,,,0.125,0.8,,
VALIDATION, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000454404.jpg, person,0.384375,0.047258979206049,,,0.6859375,0.871455576559546,,
VALIDATION, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000450202.jpg, person,0,0,,,0.122666666666667,0.11,,
VALIDATION, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000302882.jpg, person,0,0.1375,,,0.776,0.9975,,
VALIDATION, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000213035.jpg, person,0,0.257611241217799,,,0.4859375,0.807962529274005,,
VALIDATION, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000079588.jpg, person,0.6390625,0.78125,,,0.6609375,0.864583333333333,,
VALIDATION, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000563882.jpg, person,0,0.24,,,0.890625,0.997647058823529,,
VALIDATION, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000322163.jpg, person,0.7671875,0.333333333333333,,,0.840625,0.458333333333333,,
VALIDATION, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000545100.jpg, person,0.60625,0.284037558685446,,,0.8828125,0.997652582159624,,
VALIDATION, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000368294.jpg, person,0,0.068075117370892,,,0.5375,0.983568075117371,,
VALIDATION, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000560911.jpg, person,0.207900207900208,0.059375,,,0.733887733887734,0.9328125,,
VALIDATION, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000281414.jpg, person,0.144469525959368,0.1671875,,,0.713318284424379,0.9046875,,
