sample,image,category,xmin,ymin,xmax,ymax
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0330/0242.jpg,sus scrofa,0.2448,0.4501,0.3568,0.5937
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0036/1368.jpg,sus scrofa,0.1256,0.4542,0.38189999999999996,0.7274
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0402/0202.jpg,sus scrofa,0.3642,0.3971,0.6987000000000001,0.6403
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0302/0775.jpg,panthera pardus,0.0,0.4307000000000001,0.6799,0.9795
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0301/1652.jpg,panthera pardus,0.2578,0.43310000000000004,0.6680999999999999,0.6742
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0301/1653.jpg,panthera pardus,0.2582,0.3048,0.6542,0.6555
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0327/1244.jpg,sus scrofa,0.8255,0.4987,0.9677,0.7424999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0327/1244.jpg,sus scrofa,0.7221,0.5127,0.8583,0.8529
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0327/1244.jpg,sus scrofa,0.5572,0.5235,0.7802,0.8271999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0327/1244.jpg,sus scrofa,0.3558,0.4837,0.6352,0.777
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0036/0674.jpg,sus scrofa,0.4381,0.3965000000000001,0.6173,0.5827000000000001
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0328/1501.jpg,sus scrofa,0.2174,0.3537,0.5808,0.8093999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0328/1501.jpg,sus scrofa,0.1704,0.471,0.25678999999999996,0.56963
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0328/1501.jpg,sus scrofa,0.0001648,0.3105,0.2025648,0.6255999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0328/1501.jpg,sus scrofa,0.5385,0.4877,0.6745,0.6458
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0325/1248.jpg,sus scrofa,0.2587,0.4288,0.5035,0.7725
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/1067.jpg,sus scrofa,0.2852,0.5551,0.4961,0.7917000000000001
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0409/1068.jpg,sus scrofa,0.2119,0.44530000000000003,0.6171,0.802
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0325/0720.jpg,sus scrofa,0.2699,0.4067,0.6407,0.7125
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0299/0289.jpg,panthera pardus,0.003349,0.425,0.8681490000000001,0.9949999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/0892.jpg,sus scrofa,0.2788,0.4236,0.3353,0.49873
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0302/1075.jpg,panthera pardus,0.0004876,0.4614,0.7249876000000001,0.9257
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0325/1344.jpg,sus scrofa,0.3611,0.5117,0.42844,0.6766000000000001
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0325/1344.jpg,sus scrofa,0.5983,0.44310000000000005,0.6872100000000001,0.5082800000000001
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0328/1919.jpg,sus scrofa,0.002407,0.1607,0.6674070000000001,0.8317000000000001
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0036/0303.jpg,sus scrofa,0.5183,0.5489,0.719,0.7532000000000001
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0325/1175.jpg,sus scrofa,0.3916,0.52,0.6049,0.7417
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0325/1175.jpg,sus scrofa,0.35,0.5475,0.41247,0.6636
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0325/1175.jpg,sus scrofa,0.001253,0.5629,0.155953,0.7112999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0301/0506.jpg,panthera pardus,0.0,0.3344,0.9331,0.9930999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/0007.jpg,sus scrofa,0.07314,0.4105,0.88794,0.9999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/1004.jpg,sus scrofa,0.047880000000000006,0.4944,0.20748,0.6102
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0328/1799.jpg,sus scrofa,0.1828,0.3879,0.6942999999999999,0.865
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0477/0174.jpg,panthera pardus,0.1164,0.2071,0.998,0.9981
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0477/0172.jpg,panthera pardus,0.3863,0.3203,0.901,0.8045
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0477/0173.jpg,panthera pardus,0.2369,0.365,0.596,0.7365999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0300/1648.jpg,panthera pardus,0.3399,0.2489,0.5485,0.9083
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0328/1344.jpg,sus scrofa,0.6973,0.3616,0.9995,0.7168
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0036/0176.jpg,sus scrofa,0.305,0.3992,0.6553,0.7232000000000001
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0328/1015.jpg,sus scrofa,0.3381,0.4524,0.8013,0.9946
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0468/1092.jpg,panthera pardus,0.41009999999999996,0.4157,0.9348000000000001,0.9990000000000001
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0325/0608.jpg,sus scrofa,0.002049,0.6009,0.45494900000000005,0.9945999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0400/1759.jpg,sus scrofa,0.2398,0.43270000000000003,0.806,0.8825000000000001
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0300/1600.jpg,panthera pardus,0.4551,0.3163,0.659,0.7251000000000001
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0328/1509.jpg,sus scrofa,0.0,0.5322,0.2897,0.8395
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0399/1826.jpg,sus scrofa,0.0,0.5974,0.4328,0.9986
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0399/1827.jpg,sus scrofa,0.0005062,0.5939,0.3392062,0.9999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0466/1781.jpg,panthera pardus,0.07666,0.0,0.96306,0.9902999999999998
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0325/1201.jpg,sus scrofa,0.0,0.4911,0.6607,0.9977
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0325/1201.jpg,sus scrofa,0.0885,0.4508,0.4829,0.6698
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0325/1202.jpg,sus scrofa,0.1561,0.5013,0.4475,0.9999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0325/1202.jpg,sus scrofa,0.4581,0.48949999999999994,0.9528,0.8651
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0325/1202.jpg,sus scrofa,0.0,0.4829,0.22160000000000002,0.8376
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/0041.jpg,sus scrofa,0.4711,0.3429,0.8632,0.8876999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/0504.jpg,sus scrofa,0.6922,0.4433,0.9981,0.7854000000000001
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0326/1284.jpg,sus scrofa,0.4164,0.4247000000000001,0.6399,0.6542000000000001
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0328/1209.jpg,sus scrofa,0.1608,0.3139,0.6901999999999999,0.8240000000000001
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/0015.jpg,sus scrofa,0.1724,0.3539,0.4193,0.732
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0330/0281.jpg,sus scrofa,0.015130000000000001,0.5127,0.29943,0.8892
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0327/1768.jpg,sus scrofa,0.3295,0.4437,0.6048,0.6836
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0328/1925.jpg,sus scrofa,0.267,0.2845,0.6806000000000001,0.758
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0328/0379.jpg,sus scrofa,0.4388,0.4485,0.6376000000000001,0.6679
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0328/1769.jpg,sus scrofa,0.3973,0.41370000000000007,0.5379,0.865
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0328/0454.jpg,sus scrofa,0.2336,0.3609,0.5797,0.7089
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/1938.jpg,sus scrofa,0.2398,0.3814,0.6973,0.7179
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0334/1728.jpg,sus scrofa,0.1415,0.2666,0.5922000000000001,0.9158999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0467/1787.jpg,panthera pardus,0.0,0.3815,0.45640000000000003,0.9893000000000001
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0476/1036.jpg,panthera pardus,0.167,0.3676,0.7865000000000002,0.792
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0036/0157.jpg,sus scrofa,0.4647,0.325,0.8014,0.6145
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0466/1429.jpg,panthera pardus,0.4564,0.3076,0.7714999999999999,0.5490999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0326/1964.jpg,sus scrofa,0.4066,0.3999,0.8282,0.8002
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0328/1794.jpg,sus scrofa,0.1861,0.4075,0.4447,0.9006
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/0913.jpg,sus scrofa,0.4874,0.5311,0.748,0.8266
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0477/0262.jpg,sus scrofa,0.3176,0.3817,0.5025999999999999,0.5582
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0467/0638.jpg,panthera pardus,0.4621,0.3695,0.6672,0.5623
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0225/1711.jpg,panthera pardus,0.4197,0.414,0.5634,0.5529
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0225/1712.jpg,panthera pardus,0.3037,0.4013,0.44120000000000004,0.5721
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0225/1713.jpg,panthera pardus,0.1528,0.4056,0.311,0.5813
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0326/1119.jpg,sus scrofa,0.3836,0.4903,0.5959,0.7846
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0326/1119.jpg,sus scrofa,0.09665,0.5119,0.35035,0.7297
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0325/1121.jpg,sus scrofa,0.5649,0.3575,0.8231999999999999,0.9037
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0326/0980.jpg,sus scrofa,0.445,0.4454,0.7328,0.6839999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0467/0594.jpg,panthera pardus,0.4308,0.2054,0.7017,0.9948
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0328/0999.jpg,sus scrofa,0.4206,0.5972,0.5682,0.68167
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0328/0999.jpg,sus scrofa,0.1146,0.9145,0.2196,0.99803
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/0961.jpg,sus scrofa,0.252,0.3881,0.5231,0.6351
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/0961.jpg,sus scrofa,0.6962,0.4221,0.9294,0.6463
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/0961.jpg,sus scrofa,0.82,0.4625,0.9977,0.8289
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/0961.jpg,sus scrofa,0.6253,0.4486,0.7554,0.5823
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0328/0513.jpg,sus scrofa,0.0,0.45020000000000004,0.1878,0.9966
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0325/0587.jpg,sus scrofa,0.1208,0.5123,0.5306,0.9323999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0326/0831.jpg,sus scrofa,0.3405,0.48800000000000004,0.5642,0.7055
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0326/1788.jpg,sus scrofa,0.7167,0.6115,0.78284,0.6955100000000001
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0301/1528.jpg,panthera pardus,0.09544,0.22360000000000002,0.51864,0.6031
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0301/1527.jpg,panthera pardus,0.0,0.1338,0.9982,0.9999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0328/0440.jpg,sus scrofa,0.1936,0.2876,0.5972,0.9955
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0327/1765.jpg,sus scrofa,0.0,0.2513,0.5545,0.9999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0402/0998.jpg,sus scrofa,0.1734,0.4424,0.5304,0.7162
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0402/0999.jpg,sus scrofa,0.00043750000000000006,0.4556,0.3472375,0.7196
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0402/0308.jpg,sus scrofa,0.1262,0.43609999999999993,0.6698,0.8231999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0325/0588.jpg,sus scrofa,0.21949999999999997,0.4953,0.48569999999999997,0.9495
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0327/0098.jpg,sus scrofa,0.3792,0.602,0.7505,0.9998999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0327/0099.jpg,sus scrofa,0.698,0.5774,0.9999,0.9505
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0327/0100.jpg,sus scrofa,0.8303999999999999,0.5475,0.9998999999999999,0.9683999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0327/0100.jpg,sus scrofa,0.2819999999999999,0.6044,0.5049999999999999,0.7798
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0328/1760.jpg,sus scrofa,0.2986,0.4285,0.5676,0.8071999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0036/0730.jpg,sus scrofa,0.3947,0.435,0.6107,0.6238
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0301/1809.jpg,panthera pardus,0.5588,0.4048,0.9987999999999999,0.8932
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0325/0628.jpg,sus scrofa,0.3529,0.4862,0.7807,0.9999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0476/1237.jpg,sus scrofa,0.3008,0.2835,0.6435,0.5502
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0328/0508.jpg,sus scrofa,0.3437,0.6338,0.7899,0.9988
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0327/0292.jpg,sus scrofa,0.3802,0.3063,0.5379,0.5331
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0327/0292.jpg,sus scrofa,0.5457,0.2797,0.6948,0.42369999999999997
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0327/0292.jpg,sus scrofa,0.6801,0.2617,0.8319000000000001,0.5491999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/1005.jpg,sus scrofa,0.40560000000000007,0.4242,0.8154000000000001,0.8221
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0326/1416.jpg,sus scrofa,0.313,0.4627,0.5576,0.7188
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0325/0397.jpg,sus scrofa,0.3455,0.5385,0.5115,0.6927
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0325/0396.jpg,sus scrofa,0.3625,0.5262,0.6133,0.7449
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0399/1825.jpg,sus scrofa,0.0,0.5358,0.6827,0.9985
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/0467.jpg,sus scrofa,0.24359999999999998,0.5574,0.4462,0.7449
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0328/1929.jpg,sus scrofa,0.1026,0.2922,0.7155,0.8541
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0301/1674.jpg,panthera pardus,0.0,0.44380000000000003,0.9675,0.9937
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0301/1675.jpg,panthera pardus,0.4661,0.4786,0.9999,0.9965
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0477/0232.jpg,sus scrofa,0.0005617,0.23450000000000001,0.5010616999999999,0.9421
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0325/1357.jpg,sus scrofa,0.2823,0.4854,0.4013,0.6834
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0328/0558.jpg,sus scrofa,0.3204,0.4845,0.5919000000000001,0.7035
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0476/1028.jpg,panthera pardus,0.5109,0.4778,0.8339000000000001,0.8054
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0326/1655.jpg,sus scrofa,0.4007,0.49979999999999997,0.5883,0.6714
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0407/1528.jpg,sus scrofa,0.4279,0.6266,0.50598,0.68488
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0407/1528.jpg,sus scrofa,0.7599000000000001,0.6433,0.8553800000000001,0.7218
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0325/1345.jpg,sus scrofa,0.3193,0.4955,0.5658,0.6965
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0325/1345.jpg,sus scrofa,0.3029,0.5567,0.4405,0.6829999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0330/0109.jpg,sus scrofa,0.1524,0.4727,0.552,0.9585
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0325/1096.jpg,sus scrofa,0.09046,0.40369999999999995,0.34306,0.7162
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/0894.jpg,sus scrofa,0.3037,0.4295,0.40980000000000005,0.51995
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/0921.jpg,sus scrofa,0.2438,0.4746000000000001,0.6742,0.8620000000000001
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0325/1173.jpg,sus scrofa,0.48349999999999993,0.3809,0.8819999999999999,0.823
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0325/1173.jpg,sus scrofa,0.4088,0.5057,0.5886,0.7313000000000001
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0325/1173.jpg,sus scrofa,0.5778,0.5105,0.9246,0.7798999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0402/0210.jpg,sus scrofa,0.17990000000000003,0.4899,0.9964000000000001,0.9952
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/0449.jpg,sus scrofa,0.2393,0.3958,0.6388,0.8858999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0325/0726.jpg,sus scrofa,0.3393,0.3655,0.4924,0.6384
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0036/1356.jpg,sus scrofa,0.4336,0.3018,0.8925,0.6798
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0036/1356.jpg,sus scrofa,0.2734,0.3854,0.48339999999999994,0.6865
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0036/0459.jpg,sus scrofa,0.3772,0.4775,0.5726,0.6939
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0476/1101.jpg,panthera pardus,0.2153,0.47900000000000004,0.6388,0.7181
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0328/1553.jpg,sus scrofa,0.4492,0.4595,0.52374,0.622
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0402/0197.jpg,sus scrofa,0.3758000000000001,0.4021,0.6832,0.6552
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0327/0294.jpg,sus scrofa,0.4559,0.1681,0.9943,0.9512
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0327/0294.jpg,sus scrofa,0.3664,0.3747,0.478,0.6469
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0327/0294.jpg,sus scrofa,0.3343,0.358,0.39981999999999995,0.4595
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0327/0294.jpg,sus scrofa,0.2387,0.358,0.3603,0.5483
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0327/0294.jpg,sus scrofa,0.09032,0.3272,0.23671999999999999,0.37634999999999996
